path	transcript	t1	t2	quest_num
ordS21-14	с нормальной абсолютно мамой // ну брат / дебил // ну чего делать ? *П брат всё-таки //	976.826	980.89	questions_wav/ordS21-14_question_1237.wav
ordS21-14	сколько ты там уже прожил ?	993.12	994.33	questions_wav/ordS21-14_question_1238.wav
ordS21-14	так и(:) / они не против ?	995.681	997.18	questions_wav/ordS21-14_question_1239.wav
ordS21-14	мама конечно за меня / потому что видит / там парень учится / на двух работах работает  / чего ей переживать ?	1021.982	1026.95	questions_wav/ordS21-14_question_1240.wav
ordS21-14	но это же ещё не повод / жениться на всех подряд // правильно ?	1031.77	1034.56	questions_wav/ordS21-14_question_1241.wav
ordS21-14	как ты будешь искать / () квартиру ?	1046.99	1049.13	questions_wav/ordS21-14_question_1242.wav
ordS21-14	я смогу и агентству заллатить / и  снять // *П ну просто блин ! восемь тысяч для меня в месяц ? мне(:) ... я бы смог платить //	1062.1	1069.296	questions_wav/ordS21-14_question_1243.wav
ordS21-14	там сейчас по-моему в агентстве перерыв(?) ?	1086.249	1087.585	questions_wav/ordS21-14_question_1244.wav
ordS21-14	вот / ты понимаешь ? думал объявление дать самому / расклеить пока (...) агентства же откуда-то находят информацию / правильно ? они точно также расклеивают объявления // *П вот поскольку я живу / и есть мне где жить / и(:) есть что есть / то я особо и не... @ не занимаешься @ особо и (...) // *П не заморачиваюсь / этим же надо заниматься / ходить объявления там где-то давать // *П знакомым позвонил / *П всем сказал //	1091.85	1115.838	questions_wav/ordS21-14_question_1245.wav
ordS21-14	родители тебе помогали ?	1185.24	1186.596	questions_wav/ordS21-14_question_1246.wav
ordS21-14	и чего ? @ он ушёл //	1208.227	1209.336	questions_wav/ordS21-14_question_1247.wav
ordS21-14	ну вот теперь у вас двадцатка // а чего вы () не думали кого-нибудь себе там позвать ?	1211.85	1215.739	questions_wav/ordS21-14_question_1248.wav
ordS21-14	зачем ?	1216.32	1217.229	questions_wav/ordS21-14_question_1249.wav
ordS21-14	ну / впятером то  в общежитии  жить / чужие носки нюхать / в ванной там  ругаться постоянно / кто забыл ?	1240.616	1246.077	questions_wav/ordS21-14_question_1250.wav
ordS21-14	выключат там  душ / да ? или зубную пасту бросят //	1248.319	1251.568	questions_wav/ordS21-14_question_1251.wav
ordS21-14	ты ?	1282.46	1282.81	questions_wav/ordS21-14_question_1252.wav
ordS21-14	а / он ?	1283.58	1284.24	questions_wav/ordS21-14_question_1253.wav
ordS21-14	так и сейчас он её сдаёт ?	1286.0	1287.478	questions_wav/ordS21-14_question_1254.wav
ordS27-27	привет // ты что уже спишь ?	10.382	11.560	questions_wav/ordS27-27_question_1255.wav
ordS27-27	*Н ?	23.330	878.575	questions_wav/ordS27-27_question_1256.wav
ordS27-27	ты меня слышишь ?	38.060	38.654	questions_wav/ordS27-27_question_1257.wav
ordS27-27	ну(:) / что(:) ? холодно // стало // *П тут у нас снег лежит // *П прямо вообще //	44.000	50.340	questions_wav/ordS27-27_question_1258.wav
ordS27-27	да ?	66.0	881.875	questions_wav/ordS27-27_question_1259.wav
ordS27-27	почему ?	69.867	70.292	questions_wav/ordS27-27_question_1260.wav
ordS27-27	чего Васька ат... ? чего там Санька-то / ты что-то писала / в каком-то () конкурсе ? я ничего не поняла //	77.89	81.49	questions_wav/ordS27-27_question_1261.wav
ordS27-27	просто это нав... / в (...) в Минфин ?	106.58	108.61	questions_wav/ordS27-27_question_1262.wav
ordS27-27	а там здоровья-то не нужно ?	144.3	145.5	questions_wav/ordS27-27_question_1263.wav
ordS27-27	отчитала(?) ведь часть там же (...) как бы / физическая подготовка не нужна ?	147.3	151.398	questions_wav/ordS27-27_question_1264.wav
ordS27-27	угу // *П как там Наташа ? *В пол еще не определили ? или вы мне просто опять не говорите ? *С	165.62	171.214	questions_wav/ordS27-27_question_1265.wav
ordS27-27	нет ничего она не это // я еще говорю / ну а чего узи ? когда это ? она говорит ну не назначали // я говорю дак и не знаю вроде // а она говорит / а зачем ?	172.196	182.026	questions_wav/ordS27-27_question_1266.wav
ordS27-27	ну у тебя всё т... т... ?	281.14	282.22	questions_wav/ordS27-27_question_1267.wav
ordS27-27	там то делай / там как бы там задание // чего-то как-то устаю безумно на самом деле // *П просто вообще как бы / в принципе и *П не то чтобы я прямо тут так уматываюсь // да ? но вот реально очень устаю // *П как бы вот эти еще курсы / как бы они (...) очень сильно (...) выматывают //	395.6	410.915	questions_wav/ordS27-27_question_1268.wav
ordS27-27	с какими ?	456.74	457.24	questions_wav/ordS27-27_question_1269.wav
ordS27-27	ты меня не слышала да ? нет / слышала ? *В ну (м) //	510.62	513.96	questions_wav/ordS27-27_question_1270.wav
ordS27-27	ох господи // *П нет конечно // *П ты о чём ?	517.141	519.628	questions_wav/ordS27-27_question_1271.wav
ordS27-27	ну это у меня стандарт да / периодически / вот // *В всю жизнь за... // ты знаешь да как-то вот скучно / понимаешь ? вот время вроде бы свободное есть как бы // надо бы отдохнуть да ? но отдыхать то тоже надо активно // а мне господи / банально просто не с кем //*П не знаю может с девчонками ещё куда-нибудь пойдём // но уже надоело с девчонками то ходить // *В *П как бы это всё равно не то //	542.74	560.48	questions_wav/ordS27-27_question_1272.wav
ordS27-27	ой здорово ! *П *В и как оно ?	589.98	592.54	questions_wav/ordS27-27_question_1273.wav
ordS27-27	эх ! *П красивая ?	605.869	607.05	questions_wav/ordS27-27_question_1274.wav
ordS27-27	что сказал ?	624.205	624.9	questions_wav/ordS27-27_question_1275.wav
ordS27-27	в смысле а чего он х... () хочет сделать то ?	630.675	632.5840000000001	questions_wav/ordS27-27_question_1276.wav
ordS27-27	а чего он хочет сделать то ?	634.0	635.31	questions_wav/ordS27-27_question_1277.wav
ordS27-27	а что он сделать то хочет ?	635.9639999999999	637.193	questions_wav/ordS27-27_question_1278.wav
ordS27-27	ну вообще он там назвал ведущими федер // у вас же тётка ректор / да ?	638.255	642.751	questions_wav/ordS27-27_question_1279.wav
ordS27-27	ну ты помнишь как её зовут то ?	680.94	682.42	questions_wav/ordS27-27_question_1280.wav
ordS27-27	да я обычно что-нибудь забываю кстати // я всё думаю надо какой-нибудь там список составить // *П *В вот вспомнила / знаешь чего ? лучше тебе спрашивать в Питере / *П чего покупать // я короче видела туфли / *П которые мы купили за две четыреста / здесь они я их видела за тысячу семьсот // *П *В (э) духи которые вот мне купили как бы даже за две четыреста / я их видела за тысяча (...) (э) шестьсот //	728.235	746.115	questions_wav/ordS27-27_question_1281.wav
